40.0285799,116.3417483,0,170.6,39856.1423263889,2009-02-12,03:24:57
40.0284516,116.3417083,0,170.6,39856.1425,2009-02-12,03:25:12
40.0283233,116.34171,0,170.6,39856.1425347222,2009-02-12,03:25:15
40.0280133,116.3418099,0,170.6,39856.1425925926,2009-02-12,03:25:20
40.0277983,116.34192,0,170.6,39856.1426273148,2009-02-12,03:25:23
40.0273466,116.3421133,0,170.6,39856.1426967593,2009-02-12,03:25:29
40.0272066,116.3421766,0,170.6,39856.1427199074,2009-02-12,03:25:31
40.0271366,116.3422449,0,170.6,39856.1427314815,2009-02-12,03:25:32
40.0270699,116.3423149,0,170.6,39856.1427430556,2009-02-12,03:25:33
40.0269866,116.342375,0,170.6,39856.1427546296,2009-02-12,03:25:34
40.0269066,116.3424349,0,170.6,39856.1427662037,2009-02-12,03:25:35
40.0268333,116.3425066,0,170.6,39856.1427777778,2009-02-12,03:25:36
40.0267683,116.3425766,0,170.6,39856.1427893518,2009-02-12,03:25:37
40.0266533,116.34272,0,170.6,39856.1428125,2009-02-12,03:25:39
40.0265966,116.342795,0,170.6,39856.1428240741,2009-02-12,03:25:40
40.0265499,116.3428833,0,170.6,39856.1428356481,2009-02-12,03:25:41
40.0264899,116.3429666,0,170.6,39856.1428472222,2009-02-12,03:25:42
40.02648,116.3430783,0,170.6,39856.1428587963,2009-02-12,03:25:43
40.0264249,116.3431566,0,170.6,39856.1428703704,2009-02-12,03:25:44
40.0263683,116.34323,0,170.6,39856.1428819444,2009-02-12,03:25:45
40.0263133,116.3433066,0,170.6,39856.1428935185,2009-02-12,03:25:46
40.0262533,116.3433766,0,170.6,39856.1429050926,2009-02-12,03:25:47
40.0261366,116.3434983,0,170.6,39856.1429282407,2009-02-12,03:25:49
40.0260149,116.3436083,0,170.6,39856.1429513889,2009-02-12,03:25:51
40.0259583,116.3436799,0,170.6,39856.142962963,2009-02-12,03:25:52
40.0258899,116.3437466,0,170.6,39856.142974537,2009-02-12,03:25:53
40.0257683,116.3438866,0,170.6,39856.1429976852,2009-02-12,03:25:55
40.0256916,116.3439466,0,170.6,39856.1430092593,2009-02-12,03:25:56
40.02562,116.3440166,0,170.6,39856.1430208333,2009-02-12,03:25:57
40.0255549,116.3440883,0,170.6,39856.1430324074,2009-02-12,03:25:58
40.0254799,116.344155,0,170.6,39856.1430439815,2009-02-12,03:25:59
40.025415,116.3442233,0,170.6,39856.1430555556,2009-02-12,03:26:00
40.0253416,116.3442883,0,170.6,39856.1430671296,2009-02-12,03:26:01
40.0252716,116.3443549,0,170.6,39856.1430787037,2009-02-12,03:26:02
40.0252,116.3444233,0,170.6,39856.1430902778,2009-02-12,03:26:03
40.0250933,116.34447,0,170.6,39856.1431018518,2009-02-12,03:26:04
40.0250049,116.3445266,0,167.3,39856.1431134259,2009-02-12,03:26:05
40.024925,116.3445833,0,167.3,39856.143125,2009-02-12,03:26:06
40.0248383,116.3446483,0,167.3,39856.1431365741,2009-02-12,03:26:07
40.0247533,116.3447133,0,167.3,39856.1431481481,2009-02-12,03:26:08
40.0246666,116.3447766,0,167.3,39856.1431597222,2009-02-12,03:26:09
40.0245799,116.3448433,0,167.3,39856.1431712963,2009-02-12,03:26:10
40.0244883,116.3449099,0,167.3,39856.1431828704,2009-02-12,03:26:11
40.0244033,116.344975,0,167.3,39856.1431944444,2009-02-12,03:26:12
40.0243166,116.3450383,0,167.3,39856.1432060185,2009-02-12,03:26:13
40.0242283,116.3450966,0,167.3,39856.1432175926,2009-02-12,03:26:14
40.0241383,116.3451516,0,167.3,39856.1432291667,2009-02-12,03:26:15
40.0240533,116.3452,0,167.3,39856.1432407407,2009-02-12,03:26:16
40.0239683,116.3452399,0,167.3,39856.1432523148,2009-02-12,03:26:17
40.0238749,116.3452683,0,167.3,39856.1432638889,2009-02-12,03:26:18
40.0236949,116.3452933,0,167.3,39856.143287037,2009-02-12,03:26:20
40.0236033,116.3452983,0,167.3,39856.1432986111,2009-02-12,03:26:21
40.0235133,116.3452966,0,167.3,39856.1433101852,2009-02-12,03:26:22
40.0234233,116.3452916,0,167.3,39856.1433217593,2009-02-12,03:26:23
40.0232483,116.3452649,0,167.3,39856.1433449074,2009-02-12,03:26:25
40.0231616,116.3452399,0,167.3,39856.1433564815,2009-02-12,03:26:26
40.0229999,116.34517,0,167.3,39856.1433796296,2009-02-12,03:26:28
40.0228533,116.3450733,0,167.3,39856.1434027778,2009-02-12,03:26:30
40.0227199,116.3449783,0,167.3,39856.1434259259,2009-02-12,03:26:32
40.0225866,116.344885,0,167.3,39856.1434490741,2009-02-12,03:26:34
40.02247,116.3448033,0,167.3,39856.1434722222,2009-02-12,03:26:36
40.0223816,116.3447366,0,167.3,39856.1434953704,2009-02-12,03:26:38
40.0222999,116.3446983,0,167.3,39856.1435185185,2009-02-12,03:26:40
40.0221933,116.3446566,0,167.3,39856.1435532407,2009-02-12,03:26:43
40.0220666,116.3446216,0,167.3,39856.143587963,2009-02-12,03:26:46
40.0219383,116.3445949,0,167.3,39856.1436226852,2009-02-12,03:26:49
40.0215299,116.3446883,0,167.3,39856.1437615741,2009-02-12,03:27:01
40.0214516,116.3447733,0,167.3,39856.1437731481,2009-02-12,03:27:02
40.0213583,116.3448883,0,167.3,39856.1437847222,2009-02-12,03:27:03
40.0212833,116.3449666,0,167.3,39856.1437962963,2009-02-12,03:27:04
40.0212333,116.3450833,0,167.3,39856.1438078704,2009-02-12,03:27:05
40.0211849,116.345165,0,167.3,39856.1438194444,2009-02-12,03:27:06
40.0211099,116.3453199,0,167.3,39856.1438425926,2009-02-12,03:27:08
40.0210166,116.3454833,0,167.3,39856.1438657407,2009-02-12,03:27:10
40.0209733,116.3455649,0,167.3,39856.1438773148,2009-02-12,03:27:11
40.0209016,116.345725,0,167.3,39856.143900463,2009-02-12,03:27:13
40.0208683,116.3458166,0,167.3,39856.143912037,2009-02-12,03:27:14
40.0208333,116.3459,0,167.3,39856.1439236111,2009-02-12,03:27:15
40.0207433,116.3460583,0,167.3,39856.1439467593,2009-02-12,03:27:17
40.0207016,116.3461466,0,167.3,39856.1439583333,2009-02-12,03:27:18
40.0206583,116.34623,0,167.3,39856.1439699074,2009-02-12,03:27:19
40.0206199,116.3463149,0,167.3,39856.1439814815,2009-02-12,03:27:20
40.0205749,116.3463983,0,167.3,39856.1439930556,2009-02-12,03:27:21
40.0205399,116.3464849,0,167.3,39856.1440046296,2009-02-12,03:27:22
40.0205016,116.3465733,0,167.3,39856.1440162037,2009-02-12,03:27:23
40.0204616,116.3466583,0,167.3,39856.1440277778,2009-02-12,03:27:24
40.0204183,116.3467466,0,167.3,39856.1440393519,2009-02-12,03:27:25
40.0203733,116.3468366,0,167.3,39856.1440509259,2009-02-12,03:27:26
40.02033,116.3469283,0,167.3,39856.1440625,2009-02-12,03:27:27
40.0202849,116.34702,0,167.3,39856.1440740741,2009-02-12,03:27:28
40.0202399,116.3471183,0,167.3,39856.1440856481,2009-02-12,03:27:29
40.0201966,116.3472166,0,167.3,39856.1440972222,2009-02-12,03:27:30
40.0201499,116.3473116,0,167.3,39856.1441087963,2009-02-12,03:27:31
40.0201016,116.3474033,0,167.3,39856.1441203704,2009-02-12,03:27:32
40.020055,116.3474966,0,167.3,39856.1441319444,2009-02-12,03:27:33
40.0200033,116.3475916,0,167.3,39856.1441435185,2009-02-12,03:27:34
40.0199533,116.3476816,0,167.3,39856.1441550926,2009-02-12,03:27:35
40.0199049,116.3477766,0,167.3,39856.1441666667,2009-02-12,03:27:36
40.0198533,116.3478716,0,167.3,39856.1441782407,2009-02-12,03:27:37
40.0198083,116.3479633,0,167.3,39856.1441898148,2009-02-12,03:27:38
40.0197483,116.3480783,0,167.3,39856.144212963,2009-02-12,03:27:40
40.0196983,116.3481533,0,164,39856.1442939815,2009-02-12,03:27:47
40.0196466,116.3482433,0,164,39856.1443402778,2009-02-12,03:27:51
40.0195833,116.3483666,0,164,39856.144375,2009-02-12,03:27:54
40.0195366,116.3484516,0,164,39856.1443981482,2009-02-12,03:27:56
40.0194666,116.3485499,0,164,39856.1444212963,2009-02-12,03:27:58
40.019395,116.3486649,0,164,39856.1444444444,2009-02-12,03:28:00
40.0193233,116.3487783,0,164,39856.1444675926,2009-02-12,03:28:02
40.0192599,116.3488799,0,164,39856.1444907407,2009-02-12,03:28:04
40.0191766,116.3489733,0,164,39856.1445138889,2009-02-12,03:28:06
40.0190983,116.3490583,0,164,39856.144537037,2009-02-12,03:28:08
40.0190049,116.3491516,0,164,39856.1445601852,2009-02-12,03:28:10
40.0189033,116.3492533,0,164,39856.1445833333,2009-02-12,03:28:12
40.0187999,116.3493466,0,164,39856.1446064815,2009-02-12,03:28:14
40.0187066,116.3494299,0,160.8,39856.1446296296,2009-02-12,03:28:16
40.0186133,116.3495049,0,160.8,39856.1446527778,2009-02-12,03:28:18
40.0184933,116.3496083,0,160.8,39856.1446759259,2009-02-12,03:28:20
40.0184083,116.34967,0,160.8,39856.1446875,2009-02-12,03:28:21
40.0183316,116.3497283,0,160.8,39856.1446990741,2009-02-12,03:28:22
40.0182516,116.3497916,0,160.8,39856.1447106482,2009-02-12,03:28:23
40.0181766,116.3498516,0,160.8,39856.1447222222,2009-02-12,03:28:24
40.0181016,116.3499116,0,160.8,39856.1447337963,2009-02-12,03:28:25
40.0179616,116.3500216,0,160.8,39856.1447569444,2009-02-12,03:28:27
40.0178316,116.3501216,0,160.8,39856.1447800926,2009-02-12,03:28:29
40.0177616,116.3501816,0,157.5,39856.1447916667,2009-02-12,03:28:30
40.0176883,116.3502383,0,157.5,39856.1448032407,2009-02-12,03:28:31
40.01761,116.3502983,0,157.5,39856.1448148148,2009-02-12,03:28:32
40.0175299,116.3503633,0,157.5,39856.1448263889,2009-02-12,03:28:33
40.0174466,116.3504333,0,157.5,39856.144837963,2009-02-12,03:28:34
40.0173633,116.3504983,0,157.5,39856.144849537,2009-02-12,03:28:35
40.0172866,116.3505533,0,157.5,39856.1448611111,2009-02-12,03:28:36
40.0172083,116.3506166,0,154.2,39856.1448726852,2009-02-12,03:28:37
40.0171366,116.3506733,0,154.2,39856.1448842593,2009-02-12,03:28:38
40.01706,116.3507333,0,154.2,39856.1448958333,2009-02-12,03:28:39
40.0169783,116.3507933,0,154.2,39856.1449074074,2009-02-12,03:28:40
40.0169016,116.3508516,0,154.2,39856.1449189815,2009-02-12,03:28:41
40.0167633,116.3509499,0,154.2,39856.1449421296,2009-02-12,03:28:43
40.0166883,116.351,0,154.2,39856.1449537037,2009-02-12,03:28:44
40.0165499,116.3511,0,154.2,39856.1449768519,2009-02-12,03:28:46
40.0164616,116.3511666,0,154.2,39856.145,2009-02-12,03:28:48
40.0163633,116.3512383,0,150.9,39856.1450347222,2009-02-12,03:28:51
40.0162833,116.3512816,0,147.6,39856.1450810185,2009-02-12,03:28:55
40.0162249,116.3513749,0,144.4,39856.145150463,2009-02-12,03:29:01
40.0161466,116.3514449,0,141.1,39856.1451851852,2009-02-12,03:29:04
40.0160533,116.3515349,0,141.1,39856.1452199074,2009-02-12,03:29:07
40.0159766,116.3516066,0,141.1,39856.1452430556,2009-02-12,03:29:09
40.0158899,116.3516666,0,141.1,39856.1452662037,2009-02-12,03:29:11
40.0157883,116.35175,0,141.1,39856.1452893519,2009-02-12,03:29:13
40.0156849,116.3518233,0,141.1,39856.1453125,2009-02-12,03:29:15
40.0155449,116.3519216,0,141.1,39856.1453356481,2009-02-12,03:29:17
40.0154733,116.3519799,0,141.1,39856.1453472222,2009-02-12,03:29:18
40.0153366,116.3520816,0,141.1,39856.1453703704,2009-02-12,03:29:20
